order_id,user_id,order_placement_time,warehouse_location,warehouse_pin_code,delivery_location,delivery_pin_code,distance,shipping_method,delivery_time,predicted_delivery_time
ORD000358,USR5782,2024-09-10 09:11:54.350916,Kottayam Depot,686001,Pala Storage,686575,1246.24,Standard,4,2024-09-14 14:00:00.000000
ORD000359,USR6879,2025-02-04 12:59:24.350916,Kottayam Depot,686001,Pala Storage,686575,149.53,Express,1,2025-02-05 13:45:00.000000
ORD000360,USR5393,2024-09-27 21:20:00.350916,Kottayam Depot,686001,Erumely Depot,686509,934.17,Standard,3,2024-09-30 10:30:00.000000
ORD000361,USR5129,2024-12-30 11:08:21.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1470.2,Standard,5,2025-01-04 12:15:00.000000
ORD000362,USR5219,2025-01-29 10:07:39.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,196.69,Standard,1,2025-01-30 12:45:00.000000
ORD000363,USR7847,2024-09-08 18:12:43.350916,Kottayam Depot,686001,Erumely Depot,686509,340.52,Standard,1,2024-09-09 15:00:00.000000
ORD000364,USR4237,2024-08-27 08:26:30.350916,Kottayam Depot,686001,Vaikom Depot,686141,1358.54,Standard,5,2024-09-01 13:00:00.000000
ORD000365,USR8100,2024-11-10 01:25:28.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1231.45,Express,2,2024-11-12 17:30:00.000000
ORD000366,USR5585,2024-11-20 04:03:08.350916,Kottayam Depot,686001,Pala Storage,686575,378.41,Standard,1,2024-11-21 09:30:00.000000
ORD000367,USR4874,2024-09-24 14:46:41.350916,Kottayam Depot,686001,Mundakayam Center,686513,758.75,Express,2,2024-09-26 13:30:00.000000
ORD000368,USR6733,2024-09-09 09:06:13.350916,Kottayam Depot,686001,Pala Storage,686575,343.7,Express,1,2024-09-10 10:15:00.000000
ORD000369,USR7549,2024-10-06 17:44:19.350916,Kottayam Depot,686001,Mundakayam Center,686513,1182.37,Standard,4,2024-10-10 12:30:00.000000
ORD000370,USR8991,2025-02-10 04:23:02.350916,Kottayam Depot,686001,Kottayam Central,686001,790.64,Standard,3,2025-02-13 14:00:00.000000
ORD000371,USR4879,2024-08-21 17:28:12.350916,Kottayam Depot,686001,Erumely Depot,686509,797.36,Standard,3,2024-08-24 16:30:00.000000
ORD000372,USR3331,2024-12-25 01:22:14.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,524.1,Standard,2,2024-12-27 15:45:00.000000
ORD000373,USR8806,2025-01-08 07:46:27.350916,Kottayam Depot,686001,Vaikom Depot,686141,1137.47,Standard,4,2025-01-12 16:30:00.000000
ORD000374,USR7927,2025-01-26 06:27:42.350916,Kottayam Depot,686001,Mundakayam Center,686513,363.44,Standard,1,2025-01-27 09:00:00.000000
ORD000375,USR3237,2025-01-09 07:00:05.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,39.86,Standard,1,2025-01-10 17:45:00.000000
ORD000376,USR5422,2025-01-06 09:58:36.350916,Kottayam Depot,686001,Pala Storage,686575,1449.18,Standard,5,2025-01-11 09:15:00.000000
ORD000377,USR6760,2024-10-02 22:03:11.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1318.8,Express,3,2024-10-05 12:45:00.000000
ORD000378,USR9346,2024-11-13 16:04:44.350916,Kottayam Depot,686001,Vaikom Depot,686141,64.43,Standard,1,2024-11-14 10:45:00.000000
ORD000379,USR1850,2025-02-11 12:30:41.350916,Kottayam Depot,686001,Vaikom Depot,686141,346.54,Express,1,2025-02-12 16:00:00.000000
ORD000380,USR2445,2025-02-06 17:19:50.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,801.56,Standard,3,2025-02-09 10:45:00.000000
ORD000381,USR4013,2024-12-21 15:27:36.350916,Kottayam Depot,686001,Kottayam Central,686001,1119.94,Standard,4,2024-12-25 09:45:00.000000
ORD000382,USR1062,2024-10-23 13:13:13.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,252.67,Standard,1,2024-10-24 13:15:00.000000
ORD000383,USR2208,2025-01-10 04:29:38.350916,Kottayam Depot,686001,Erumely Depot,686509,1468.96,Standard,5,2025-01-15 10:30:00.000000
ORD000384,USR7165,2024-10-26 15:20:18.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,961.67,Express,2,2024-10-28 14:00:00.000000
ORD000385,USR4595,2024-08-31 15:20:01.350916,Kottayam Depot,686001,Erumely Depot,686509,740.61,Express,1,2024-09-01 13:15:00.000000
ORD000386,USR8633,2024-09-09 20:05:07.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,345.13,Express,1,2024-09-10 11:15:00.000000
ORD000387,USR9830,2024-10-02 04:17:44.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1263.63,Standard,4,2024-10-06 16:30:00.000000
ORD000388,USR2252,2024-10-08 09:42:05.350916,Kottayam Depot,686001,Kottayam Central,686001,169.59,Standard,1,2024-10-09 11:45:00.000000
ORD000389,USR7437,2024-10-06 05:47:35.350916,Kottayam Depot,686001,Erumely Depot,686509,1383.19,Express,3,2024-10-09 12:30:00.000000
ORD000390,USR2129,2024-11-06 22:08:57.350916,Kottayam Depot,686001,Pala Storage,686575,705.79,Express,1,2024-11-07 12:30:00.000000
ORD000391,USR1582,2024-08-23 20:20:16.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,599.36,Express,1,2024-08-24 16:00:00.000000
ORD000392,USR7287,2024-09-14 19:46:14.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,385.01,Standard,1,2024-09-15 09:00:00.000000
ORD000393,USR4639,2024-12-26 06:16:54.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,962.88,Standard,3,2024-12-29 10:45:00.000000
ORD000394,USR2381,2024-10-18 00:04:29.350916,Kottayam Depot,686001,Mundakayam Center,686513,96.47,Express,1,2024-10-19 17:15:00.000000
ORD000395,USR7150,2024-12-04 04:00:58.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,473.62,Standard,2,2024-12-06 12:45:00.000000
ORD000396,USR9540,2024-09-01 14:17:47.350916,Kottayam Depot,686001,Vaikom Depot,686141,483.01,Express,1,2024-09-02 14:15:00.000000
ORD000397,USR4082,2024-12-16 22:17:21.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1383.76,Express,3,2024-12-19 12:30:00.000000
ORD000398,USR5298,2024-10-09 14:26:25.350916,Kottayam Depot,686001,Kottayam Central,686001,137.88,Standard,1,2024-10-10 11:30:00.000000
ORD000399,USR1814,2024-12-02 18:43:46.350916,Kottayam Depot,686001,Erumely Depot,686509,916.24,Express,2,2024-12-04 16:45:00.000000
ORD000400,USR2149,2024-09-08 05:46:59.350916,Kottayam Depot,686001,Ranni Storage,689672,220.84,Express,1,2024-09-09 11:00:00.000000
ORD000401,USR3187,2024-10-11 02:45:45.350916,Kottayam Depot,686001,Ranni Storage,689672,1486.73,Standard,5,2024-10-16 13:45:00.000000
ORD000402,USR5913,2024-11-02 15:59:37.350916,Kottayam Depot,686001,Mundakayam Center,686513,76.32,Express,1,2024-11-03 13:30:00.000000
ORD000403,USR4219,2024-12-27 01:07:10.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,480.23,Standard,2,2024-12-29 12:15:00.000000
ORD000404,USR6693,2025-02-08 13:28:21.350916,Kottayam Depot,686001,Mundakayam Center,686513,495.21,Express,1,2025-02-09 10:30:00.000000
ORD000405,USR8913,2024-09-30 20:51:55.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,610.44,Standard,2,2024-10-02 13:00:00.000000
ORD000406,USR4091,2024-11-19 00:13:36.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,490.2,Express,1,2024-11-20 16:45:00.000000
ORD000407,USR2901,2024-09-20 16:28:56.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,971.77,Standard,3,2024-09-23 10:30:00.000000
ORD000408,USR7318,2024-11-15 20:21:18.350916,Kottayam Depot,686001,Kottayam Central,686001,675.13,Standard,2,2024-11-17 17:15:00.000000
ORD000409,USR3357,2024-11-30 13:49:28.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,858.36,Express,2,2024-12-02 14:30:00.000000
ORD000410,USR3003,2024-10-27 17:08:48.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,702.8,Standard,2,2024-10-29 16:45:00.000000
ORD000411,USR9953,2024-12-04 11:49:26.350916,Kottayam Depot,686001,Ranni Storage,689672,181.21,Standard,1,2024-12-05 16:45:00.000000
ORD000412,USR2205,2025-01-09 01:34:30.350916,Kottayam Depot,686001,Erumely Depot,686509,1246.43,Express,2,2025-01-11 10:45:00.000000
ORD000413,USR3196,2025-01-26 00:30:12.350916,Kottayam Depot,686001,Erumely Depot,686509,429.18,Express,1,2025-01-27 14:15:00.000000
ORD000414,USR5118,2024-11-15 11:00:14.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,607.25,Standard,2,2024-11-17 13:15:00.000000
ORD000415,USR5453,2024-08-27 03:22:53.350916,Kottayam Depot,686001,Vaikom Depot,686141,504.59,Standard,2,2024-08-29 17:45:00.000000
ORD000416,USR5786,2024-12-15 19:49:10.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,991.92,Standard,3,2024-12-18 14:45:00.000000
ORD000417,USR2332,2024-11-03 17:55:38.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1151.65,Standard,4,2024-11-07 16:30:00.000000
ORD000418,USR9001,2024-11-21 01:24:21.350916,Kottayam Depot,686001,Kottayam Central,686001,673.64,Standard,2,2024-11-23 14:00:00.000000
ORD000419,USR9692,2024-08-21 02:42:03.350916,Kottayam Depot,686001,Pala Storage,686575,961.61,Standard,3,2024-08-24 13:15:00.000000
ORD000420,USR9058,2025-01-10 23:15:32.350916,Kottayam Depot,686001,Pala Storage,686575,525.57,Express,1,2025-01-11 13:00:00.000000
ORD000421,USR6050,2024-09-04 23:11:25.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,763.08,Express,2,2024-09-06 12:15:00.000000
ORD000422,USR4740,2024-10-01 11:13:28.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,972.26,Express,2,2024-10-03 13:15:00.000000
ORD000423,USR9949,2024-10-18 15:42:51.350916,Kottayam Depot,686001,Vaikom Depot,686141,49.44,Standard,1,2024-10-19 13:30:00.000000
ORD000424,USR8836,2024-09-11 18:42:15.350916,Kottayam Depot,686001,Mundakayam Center,686513,627.07,Standard,2,2024-09-13 15:45:00.000000
ORD000425,USR9849,2024-10-06 22:36:34.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1423.63,Standard,5,2024-10-11 14:15:00.000000
ORD000426,USR8831,2024-10-14 13:19:25.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,339.67,Standard,1,2024-10-15 17:15:00.000000
ORD000427,USR6666,2024-10-13 23:32:22.350916,Kottayam Depot,686001,Mundakayam Center,686513,451.02,Standard,2,2024-10-15 12:30:00.000000
ORD000428,USR7042,2025-02-06 10:55:00.350916,Kottayam Depot,686001,Erumely Depot,686509,321.38,Express,1,2025-02-07 16:45:00.000000
ORD000429,USR8596,2024-08-30 11:46:59.350916,Kottayam Depot,686001,Vaikom Depot,686141,98.46,Standard,1,2024-08-31 13:15:00.000000
ORD000430,USR7623,2024-08-26 18:45:46.350916,Kottayam Depot,686001,Pala Storage,686575,1343.62,Standard,4,2024-08-30 09:45:00.000000
ORD000431,USR6465,2024-12-16 21:06:42.350916,Kottayam Depot,686001,Ranni Storage,689672,547.43,Standard,2,2024-12-18 12:45:00.000000
ORD000432,USR4294,2025-01-23 03:03:47.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,326.49,Express,1,2025-01-24 15:00:00.000000
ORD000433,USR1697,2024-08-26 04:00:48.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,483.77,Standard,2,2024-08-28 14:15:00.000000
ORD000434,USR5151,2024-08-21 11:48:31.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,583.05,Standard,2,2024-08-23 09:00:00.000000
ORD000435,USR7039,2025-02-04 03:36:21.350916,Kottayam Depot,686001,Vaikom Depot,686141,1216.62,Standard,4,2025-02-08 10:15:00.000000
ORD000436,USR4567,2024-12-11 23:03:52.350916,Kottayam Depot,686001,Pala Storage,686575,523.86,Express,1,2024-12-12 14:45:00.000000
ORD000437,USR4247,2025-02-02 00:31:21.350916,Kottayam Depot,686001,Mundakayam Center,686513,879.92,Standard,3,2025-02-05 13:45:00.000000
ORD000438,USR8733,2025-01-16 16:14:16.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,35.52,Express,1,2025-01-17 14:15:00.000000
ORD000439,USR7558,2024-10-19 12:20:57.350916,Kottayam Depot,686001,Kottayam Central,686001,119.04,Express,1,2024-10-20 09:30:00.000000
ORD000440,USR4322,2024-08-27 00:29:43.350916,Kottayam Depot,686001,Mundakayam Center,686513,1463.19,Standard,5,2024-09-01 09:15:00.000000
ORD000441,USR8379,2024-08-31 06:54:55.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1262.46,Standard,4,2024-09-04 12:30:00.000000
ORD000442,USR9851,2025-01-09 03:58:46.350916,Kottayam Depot,686001,Kottayam Central,686001,556.35,Express,1,2025-01-10 10:15:00.000000
ORD000443,USR7799,2024-08-27 23:25:21.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1113.7,Standard,4,2024-08-31 12:45:00.000000
ORD000444,USR4892,2024-10-17 15:58:21.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,280.51,Standard,1,2024-10-18 13:30:00.000000
ORD000445,USR2728,2024-08-24 05:54:56.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1372.56,Express,3,2024-08-27 16:30:00.000000
ORD000446,USR9048,2025-01-27 10:01:17.350916,Kottayam Depot,686001,Kottayam Central,686001,385.04,Express,1,2025-01-28 17:45:00.000000
ORD000447,USR4431,2024-11-18 21:56:20.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,354.45,Express,1,2024-11-19 15:00:00.000000
ORD000448,USR1145,2024-12-21 11:17:21.350916,Kottayam Depot,686001,Erumely Depot,686509,1060.69,Express,2,2024-12-23 11:45:00.000000
ORD000449,USR2884,2024-11-20 21:08:28.350916,Kottayam Depot,686001,Pala Storage,686575,918.72,Standard,3,2024-11-23 13:15:00.000000
ORD000450,USR3842,2024-10-06 18:26:54.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,195.61,Standard,1,2024-10-07 10:00:00.000000
ORD000451,USR4927,2024-11-08 01:14:26.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1008.45,Express,2,2024-11-10 16:45:00.000000
ORD000452,USR9685,2025-02-10 16:28:11.350916,Kottayam Depot,686001,Ranni Storage,689672,674.62,Standard,2,2025-02-12 12:45:00.000000
ORD000453,USR8285,2025-01-04 13:38:54.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1458.6,Standard,5,2025-01-09 16:45:00.000000
ORD000454,USR9777,2024-09-20 18:30:27.350916,Kottayam Depot,686001,Mundakayam Center,686513,604.36,Express,1,2024-09-21 14:15:00.000000
ORD000455,USR6127,2024-11-18 23:24:12.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,299.34,Standard,1,2024-11-19 12:30:00.000000
ORD000456,USR8315,2024-09-08 19:02:35.350916,Kottayam Depot,686001,Vaikom Depot,686141,1205.53,Standard,4,2024-09-12 12:15:00.000000
ORD000457,USR9831,2024-08-29 13:47:15.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,955.29,Standard,3,2024-09-01 14:45:00.000000
ORD000458,USR8284,2025-02-13 01:53:46.350916,Kottayam Depot,686001,Pala Storage,686575,411.48,Standard,1,2025-02-14 10:30:00.000000
ORD000459,USR1879,2024-10-30 15:02:09.350916,Kottayam Depot,686001,Vaikom Depot,686141,1252.79,Standard,4,2024-11-03 13:45:00.000000
ORD000460,USR9983,2024-09-30 17:44:46.350916,Kottayam Depot,686001,Kottayam Central,686001,103.02,Standard,1,2024-10-01 16:00:00.000000
ORD000461,USR1208,2025-02-11 06:34:36.350916,Kottayam Depot,686001,Erumely Depot,686509,7.96,Standard,1,2025-02-12 17:45:00.000000
ORD000462,USR7333,2025-02-10 17:59:52.350916,Kottayam Depot,686001,Erumely Depot,686509,156.62,Standard,1,2025-02-11 16:45:00.000000
ORD000463,USR2821,2025-01-13 21:38:36.350916,Kottayam Depot,686001,Ranni Storage,689672,328.18,Express,1,2025-01-14 13:15:00.000000
ORD000464,USR5954,2025-01-28 02:49:17.350916,Kottayam Depot,686001,Vaikom Depot,686141,1043.33,Standard,3,2025-01-31 14:30:00.000000
ORD000465,USR5754,2024-12-21 06:45:38.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,335.67,Express,1,2024-12-22 11:45:00.000000
ORD000466,USR9187,2024-11-23 15:06:35.350916,Kottayam Depot,686001,Vaikom Depot,686141,1166.81,Standard,4,2024-11-27 09:30:00.000000
ORD000467,USR6829,2024-09-07 11:38:26.350916,Kottayam Depot,686001,Pala Storage,686575,344.21,Standard,1,2024-09-08 09:00:00.000000
ORD000468,USR8224,2024-08-20 00:10:21.350916,Kottayam Depot,686001,Mundakayam Center,686513,443.38,Express,1,2024-08-21 12:45:00.000000
ORD000469,USR6514,2024-11-30 16:10:42.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,797.01,Standard,3,2024-12-03 16:45:00.000000
ORD000470,USR5526,2024-10-09 03:36:09.350916,Kottayam Depot,686001,Mundakayam Center,686513,725.44,Express,1,2024-10-10 16:00:00.000000
ORD000471,USR5468,2024-09-28 04:17:45.350916,Kottayam Depot,686001,Vaikom Depot,686141,971.46,Standard,3,2024-10-01 16:00:00.000000
ORD000472,USR1520,2024-09-06 06:29:53.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,553.7,Express,1,2024-09-07 13:45:00.000000
ORD000473,USR8784,2025-01-24 06:28:55.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,371.66,Standard,1,2025-01-25 12:45:00.000000
ORD000474,USR8326,2024-12-18 13:00:20.350916,Kottayam Depot,686001,Kottayam Central,686001,737.2,Express,1,2024-12-19 17:45:00.000000
ORD000475,USR3406,2024-12-06 08:26:38.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,44.73,Standard,1,2024-12-07 17:15:00.000000
ORD000476,USR5516,2024-11-30 00:40:54.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,198.33,Express,1,2024-12-01 11:00:00.000000
ORD000477,USR5301,2024-11-25 03:23:06.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1112.76,Standard,4,2024-11-29 13:45:00.000000
ORD000478,USR5108,2024-09-26 14:27:33.350916,Kottayam Depot,686001,Kottayam Central,686001,804.83,Standard,3,2024-09-29 16:30:00.000000
ORD000479,USR8637,2024-11-03 12:26:38.350916,Kottayam Depot,686001,Erumely Depot,686509,1426.47,Express,3,2024-11-06 12:30:00.000000
ORD000480,USR4712,2025-02-01 17:03:09.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1495.36,Standard,5,2025-02-06 11:45:00.000000
ORD000481,USR9181,2025-01-03 08:54:12.350916,Kottayam Depot,686001,Ranni Storage,689672,766.2,Standard,3,2025-01-06 17:15:00.000000
ORD000482,USR8100,2024-12-14 09:44:47.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,514.15,Standard,2,2024-12-16 14:30:00.000000
ORD000483,USR7371,2025-01-20 05:32:18.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,1416.23,Standard,5,2025-01-25 16:45:00.000000
ORD000484,USR2424,2025-01-05 23:44:48.350916,Kottayam Depot,686001,Ranni Storage,689672,352.03,Standard,1,2025-01-06 11:30:00.000000
ORD000485,USR9345,2025-02-09 23:24:32.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,1403.96,Standard,5,2025-02-14 14:30:00.000000
ORD000486,USR3681,2025-02-02 23:07:14.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,814.9,Express,2,2025-02-04 16:45:00.000000
ORD000487,USR5054,2025-01-13 09:35:44.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,463.03,Standard,2,2025-01-15 15:45:00.000000
ORD000488,USR4550,2025-01-18 16:52:57.350916,Kottayam Depot,686001,Mundakayam Center,686513,879.36,Standard,3,2025-01-21 17:00:00.000000
ORD000489,USR5150,2024-12-25 22:00:47.350916,Kottayam Depot,686001,Pala Storage,686575,1149.83,Express,2,2024-12-27 12:00:00.000000
ORD000490,USR5114,2025-01-09 08:40:30.350916,Kottayam Depot,686001,Erumely Depot,686509,1207.31,Express,2,2025-01-11 12:00:00.000000
ORD000491,USR1066,2025-01-13 04:21:57.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,694.25,Standard,2,2025-01-15 11:30:00.000000
ORD000492,USR8233,2024-10-04 17:29:39.350916,Kottayam Depot,686001,Ranni Storage,689672,311.55,Standard,1,2024-10-05 10:45:00.000000
ORD000493,USR4673,2024-10-21 13:16:53.350916,Kottayam Depot,686001,Vaikom Depot,686141,1448.56,Standard,5,2024-10-26 15:00:00.000000
ORD000494,USR6848,2025-01-27 11:12:30.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,818.29,Standard,3,2025-01-30 14:00:00.000000
ORD000495,USR7325,2024-08-18 22:47:33.350916,Kottayam Depot,686001,Mundakayam Center,686513,1234.26,Standard,4,2024-08-22 11:15:00.000000
ORD000496,USR5988,2024-11-06 14:42:37.350916,Kottayam Depot,686001,Mundakayam Center,686513,571.08,Standard,2,2024-11-08 11:15:00.000000
ORD000497,USR4488,2024-08-25 18:38:17.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1125.74,Standard,4,2024-08-29 13:30:00.000000
ORD000498,USR1679,2024-10-18 05:52:37.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,359.3,Standard,1,2024-10-19 09:15:00.000000
ORD000499,USR9508,2024-10-26 07:36:42.350916,Kottayam Depot,686001,Ranni Storage,689672,1070.29,Express,2,2024-10-28 13:30:00.000000
ORD000500,USR1477,2024-12-03 19:41:24.350916,Kottayam Depot,686001,Vaikom Depot,686141,726.96,Express,1,2024-12-04 16:00:00.000000
ORD000501,USR7834,2024-09-26 13:12:29.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,295.68,Standard,1,2024-09-27 09:00:00.000000
ORD000502,USR4559,2025-01-06 10:25:21.350916,Kottayam Depot,686001,Erumely Depot,686509,688.63,Standard,2,2025-01-08 11:30:00.000000
ORD000503,USR7076,2025-01-14 17:48:03.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,766.01,Standard,3,2025-01-17 12:30:00.000000
ORD000504,USR7292,2024-09-03 19:50:00.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,195.92,Express,1,2024-09-04 16:45:00.000000
ORD000505,USR4990,2024-10-23 04:55:35.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,92.36,Standard,1,2024-10-24 17:30:00.000000
ORD000506,USR8613,2024-11-18 17:09:58.350916,Kottayam Depot,686001,Mundakayam Center,686513,793.65,Standard,3,2024-11-21 12:45:00.000000
ORD000507,USR9841,2024-10-23 14:15:36.350916,Kottayam Depot,686001,Vaikom Depot,686141,1441.42,Express,3,2024-10-26 15:00:00.000000
ORD000508,USR7690,2024-12-11 01:09:29.350916,Kottayam Depot,686001,Kottayam Central,686001,134.8,Express,1,2024-12-12 17:00:00.000000
ORD000509,USR4269,2024-10-17 09:25:38.350916,Kottayam Depot,686001,Vaikom Depot,686141,452.18,Express,1,2024-10-18 13:30:00.000000
ORD000510,USR4052,2024-12-15 19:18:53.350916,Kottayam Depot,686001,Ranni Storage,689672,672.52,Express,1,2024-12-16 13:45:00.000000
ORD000511,USR3365,2024-10-18 23:21:59.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,55.5,Standard,1,2024-10-19 10:30:00.000000
ORD000512,USR9510,2024-11-25 07:45:34.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1414.92,Standard,5,2024-11-30 10:00:00.000000
ORD000513,USR4353,2025-01-25 00:43:47.350916,Kottayam Depot,686001,Kottayam Central,686001,1481.56,Express,3,2025-01-28 13:00:00.000000
ORD000514,USR8806,2025-01-27 19:52:14.350916,Kottayam Depot,686001,Pala Storage,686575,233.95,Express,1,2025-01-28 17:15:00.000000
ORD000515,USR6081,2024-09-30 02:51:32.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,310.32,Standard,1,2024-10-01 14:15:00.000000
ORD000516,USR4380,2024-12-12 08:26:39.350916,Kottayam Depot,686001,Pala Storage,686575,1146.05,Standard,4,2024-12-16 17:15:00.000000
ORD000517,USR1196,2024-10-01 19:58:53.350916,Kottayam Depot,686001,Kottayam Central,686001,561.67,Standard,2,2024-10-03 12:30:00.000000
ORD000518,USR6925,2025-01-06 05:48:32.350916,Kottayam Depot,686001,Ettumanoor Hub,686631,1468.36,Express,3,2025-01-09 17:15:00.000000
ORD000519,USR3189,2024-09-16 05:13:33.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,392.64,Express,1,2024-09-17 11:30:00.000000
ORD000520,USR5315,2024-10-24 21:43:57.350916,Kottayam Depot,686001,Kanjirappally Hub,686507,1094.69,Standard,4,2024-10-28 13:00:00.000000
ORD000521,USR5068,2024-12-29 20:50:57.350916,Kottayam Depot,686001,Pala Storage,686575,428.37,Standard,1,2024-12-30 15:00:00.000000
ORD000522,USR7948,2024-11-29 15:28:34.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,138.47,Standard,1,2024-11-30 13:00:00.000000
ORD000523,USR4729,2024-12-13 02:26:10.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,877.37,Express,2,2024-12-15 12:15:00.000000
ORD000524,USR4064,2024-11-07 18:08:15.350916,Kottayam Depot,686001,Ranni Storage,689672,1477.31,Express,3,2024-11-10 10:00:00.000000
ORD000525,USR4959,2024-10-19 00:14:14.350916,Kottayam Depot,686001,Ponkunnam Warehouse,686506,651.12,Express,1,2024-10-20 09:45:00.000000
ORD000526,USR8097,2024-11-12 13:12:12.350916,Kottayam Depot,686001,Vaikom Depot,686141,168.58,Standard,1,2024-11-13 11:30:00.000000
ORD000527,USR9235,2024-11-12 07:04:49.350916,Kottayam Depot,686001,Erumely Depot,686509,559.34,Standard,2,2024-11-14 15:45:00.000000
ORD000528,USR7095,2025-01-08 18:48:17.350916,Kottayam Depot,686001,Pala Storage,686575,985.31,Standard,3,2025-01-11 09:45:00.000000
ORD000529,USR4991,2024-10-18 00:34:00.350916,Kottayam Depot,686001,Mundakayam Center,686513,567.93,Standard,2,2024-10-20 17:00:00.000000
ORD000530,USR7769,2024-09-10 01:11:27.350916,Kottayam Depot,686001,Vaikom Depot,686141,1234.97,Express,2,2024-09-12 17:30:00.000000
ORD000531,USR6099,2024-09-19 18:55:49.350916,Kottayam Depot,686001,Pala Storage,686575,441.73,Express,1,2024-09-20 09:00:00.000000
ORD000532,USR4013,2024-08-29 04:12:23.350916,Kottayam Depot,686001,Ranni Storage,689672,89.62,Express,1,2024-08-30 15:30:00.000000
ORD000533,USR8013,2024-12-07 15:24:48.350916,Kottayam Depot,686001,Changanassery Warehouse,686101,824.12,Express,2,2024-12-09 12:00:00.000000
ORD000534,USR8426,2024-11-17 14:33:43.350916,Kottayam Depot,686001,Mundakayam Center,686513,1298.19,Standard,4,2024-11-21 10:30:00.000000
ORD000535,USR6795,2024-09-13 11:15:43.350916,Kottayam Depot,686001,Mundakayam Center,686513,1157.8,Express,2,2024-09-15 13:15:00.000000
ORD000536,USR8915,2024-11-27 15:05:19.350916,Kottayam Depot,686001,Mundakayam Center,686513,946.3,Express,2,2024-11-29 13:45:00.000000
